1574551875.262590,13
1574551875.368533,15
1574551875.473258,13
1574551875.575348,16
1574551875.678200,19
1574551875.782077,14
1574551875.884952,11
1574551875.988318,11
1574551876.090544,13
1574551876.193467,14
1574551876.296978,15
1574551876.400809,12
1574551876.504339,19
1574551876.606939,19
1574551876.710588,13
1574551876.814031,10
1574551876.917633,13
1574551877.020881,18
1574551877.123808,20
1574551877.226386,20
1574551877.330403,14
1574551877.434696,5
1574551877.540574,5
1574551877.643088,8
1574551877.746807,9
1574551877.850099,9
1574551877.953018,10
1574551878.055829,12
1574551878.158267,12
1574551878.261669,12
1574551878.365843,14
1574551878.471819,12
1574551878.574835,14
1574551878.677313,15
1574551878.781783,19
1574551878.884657,5
1574551878.987086,8
1574551879.090825,6
1574551879.193304,9
1574551879.296521,10
1574551879.399554,15
1574551879.502263,19
1574551879.604788,20
1574551879.707984,6
1574551879.812801,6
1574551879.918205,3
1574551880.021891,14
1574551880.124327,20
1574551880.226752,12
1574551880.329632,4
1574551880.434094,6
1574551880.537489,8
1574551880.641257,9
1574551880.743702,10
1574551880.847835,11
1574551880.951237,12
1574551881.054333,13
1574551881.156959,13
1574551881.260433,14
1574551881.364711,16
1574551881.468486,12
1574551881.571236,11
1574551881.674069,12
1574551881.776824,12
1574551881.881055,13
1574551881.984906,11
1574551882.087784,20
1574551882.192141,18
1574551882.297257,18
1574551882.401686,4
1574551882.504641,19
1574551882.607754,3
1574551882.710442,4
1574551882.813734,4
1574551882.917645,8
1574551883.021500,7
1574551883.124859,9
1574551883.227596,9
1574551883.331583,11
1574551883.442034,9
1574551883.545491,12
1574551883.649446,12
1574551883.752241,12
1574551883.854852,13
1574551883.958020,14
1574551884.060335,19
1574551884.163159,18
1574551884.277477,16
1574551884.379981,19
1574551884.483259,12
1574551884.585124,9
1574551884.687758,19
1574551884.790331,20
1574551884.892732,17
1574551884.995443,19
1574551885.099669,20
1574551885.202601,1
1574551885.312116,4
1574551885.422337,12
1574551885.526732,7
1574551885.630774,8
1574551885.734107,8
1574551885.837230,9
1574551885.941291,10
1574551886.044135,10
1574551886.147658,11
1574551886.251956,12
1574551886.355689,13
1574551886.458524,14
1574551886.561046,13
1574551886.663824,12
1574551886.768109,11
1574551886.870918,13
1574551886.973780,13
1574551887.076884,16
1574551887.179680,19
1574551887.284692,19
1574551887.388152,19
1574551887.490734,6
1574551887.593341,20
1574551887.699212,19
1574551887.802017,3
1574551887.908674,1
1574551888.012270,3
1574551888.115948,6
1574551888.219441,6
1574551888.322614,8
1574551888.425077,8
1574551888.527301,9
1574551888.629543,11
1574551888.733240,11
1574551888.836172,13
1574551888.938591,20
1574551889.041120,18
1574551889.143408,14
1574551889.246335,12
1574551889.349235,11
1574551889.452069,19
1574551889.555289,19
1574551889.658497,20
1574551889.762780,1
1574551889.867001,4
1574551889.969955,5
1574551890.073112,13
1574551890.175920,19
1574551890.279705,18
1574551890.383204,1
1574551890.486574,3
1574551890.589376,6
1574551890.692293,6
1574551890.795159,8
1574551890.898776,8
1574551891.002002,10
1574551891.104928,9
1574551891.207700,11
1574551891.310487,12
1574551891.416093,12
1574551891.522665,10
1574551891.625153,15
1574551891.728099,18
1574551891.831649,11
1574551891.935127,13
1574551892.037735,13
1574551892.141966,9
1574551892.244582,20
1574551892.351768,19
1574551892.454335,17
1574551892.556670,15
1574551892.659670,17
1574551892.762286,11
1574551892.864856,0
1574551892.967150,0
1574551893.074698,5
1574551893.177809,6
1574551893.280661,7
1574551893.383712,8
1574551893.487112,9
1574551893.589946,10
1574551893.693299,11
1574551893.795795,12
1574551893.899037,19
1574551894.003312,17
1574551894.106170,18
1574551894.208890,12
1574551894.312465,9
1574551894.416940,19
1574551894.520014,20
1574551894.622524,20
1574551894.725096,16
1574551894.833160,20
1574551894.936853,18
1574551895.039683,5
1574551895.142175,6
1574551895.244966,8
1574551895.348765,9
1574551895.455546,9
1574551895.559447,10
1574551895.663850,10
1574551895.768222,12
1574551895.871720,12
1574551895.976611,13
1574551896.081937,19
1574551896.187268,20
1574551896.292989,13
1574551896.405640,9
1574551896.510300,9
1574551896.618998,19
1574551896.724163,19
1574551896.830605,20
1574551896.935064,5
1574551897.047204,20
1574551897.150929,16
1574551897.254400,5
1574551897.358487,5
1574551897.462095,7
1574551897.565776,8
1574551897.670681,8
1574551897.778654,9
1574551897.883351,9
1574551897.986829,10
1574551898.091429,11
1574551898.197341,12
1574551898.301320,20
1574551898.406318,20
1574551898.510874,20
1574551898.616298,8
1574551898.722514,12
1574551898.826028,18
1574551898.928696,2
1574551899.032092,20
1574551899.134436,3
1574551899.236776,3
1574551899.339713,6
1574551899.442930,8
1574551899.546555,8
1574551899.650447,10
1574551899.754052,9
1574551899.856923,9
1574551899.959488,12
1574551900.062995,13
1574551900.166063,12
1574551900.269616,12
1574551900.373959,13
1574551900.476992,16
1574551900.579809,20
1574551900.683280,12
1574551900.786136,9
1574551900.890221,11
1574551900.993303,13
1574551901.095961,16
1574551901.199207,14
1574551901.302659,12
1574551901.409409,18
1574551901.512551,9
1574551901.615322,12
1574551901.724200,11
1574551901.827975,9
1574551901.931427,19
1574551902.035405,18
1574551902.138788,13
1574551902.241766,3
1574551902.346383,4
1574551902.449530,7
1574551902.552079,6
1574551902.654780,8
1574551902.757332,8
1574551902.860403,9
1574551902.962692,10
1574551903.065383,10
1574551903.168373,11
1574551903.271046,13
1574551903.373051,12
1574551903.475736,14
1574551903.579854,19
1574551903.682229,11
1574551903.785422,11
1574551903.888792,12
1574551903.992060,13
1574551904.096331,15
1574551904.199060,17
1574551904.301641,19
1574551904.405166,19
1574551904.509587,16
1574551904.613269,6
1574551904.717441,4
1574551904.820967,20
1574551904.923588,11
1574551905.026177,4
1574551905.128603,6
1574551905.231279,8
1574551905.333881,7
1574551905.436728,8
1574551905.543599,9
1574551905.649038,10
1574551905.752833,10
1574551905.856068,11
1574551905.960294,12
1574551906.064027,11
1574551906.173955,13
1574551906.276515,20
1574551906.380424,17
1574551906.483649,16
1574551906.586530,18
1574551906.689349,11
1574551906.791673,8
1574551906.894234,19
1574551906.997871,19
1574551907.100672,15
1574551907.203193,10
1574551907.305765,19
1574551907.408700,1
1574551907.511056,1
1574551907.613725,7
1574551907.719953,4
1574551907.823786,5
1574551907.926315,7
1574551908.029127,9
1574551908.132060,9
1574551908.236006,11
1574551908.338896,12
1574551908.441651,12
1574551908.546299,11
1574551908.650960,14
1574551908.754211,19
1574551908.856977,19
1574551908.960179,15
1574551909.063198,13
1574551909.166034,13
1574551909.269570,9
1574551909.374767,19
1574551909.477725,18
1574551909.581662,18
1574551909.685618,15
1574551909.789036,18
1574551909.892899,0
1574551910.067262,1
1574551910.172070,3
1574551910.274691,5
1574551910.377498,6
1574551910.480411,7
1574551910.583698,9
1574551910.687479,9
1574551910.789894,11
1574551910.893579,12
1574551910.997074,12
1574551911.101117,13
